reaction,split,not_high_yielding,high_yielding
"Tert-butyl n-(4-cyclopropyl-2-phenacylphenyl)carbamate reacts in the presence of dichloromethane, 2,2,2-trifluoroacetic acid to produce 5-cyclopropyl-2-phenyl-1h-indole.",train,0,1
"Methyl 1-benzyl-2,3-dihydroindole-5-carboxylate reacts in the presence of oxolane, oxidane, lithium;hydroxide to produce 1-benzyl-2,3-dihydroindole-5-carboxylic acid.",train,0,1
"2-bromo-6-methyl-4-nitroaniline and nitrite react together in the presence of acetic acid, oxidane, sodium(1+) to produce 7-bromo-5-nitro-1h-indazole.",train,0,1
"3-chloro-5-(1,3,5-trimethylpyrazol-4-yl)oxybenzonitrile and 1-bromopyrrolidine-2,5-dione react together in the presence of 2-(2-cyanopropan-2-yldiazenyl)-2-methylpropanenitrile, tetrachloromethane to produce 3-[5-(bromomethyl)-1,3-dimethylpyrazol-4-yl]oxy-5-chlorobenzonitrile.",train,1,0
"Tert-butyl-[2-[1-(2-morpholin-4-ylethyl)cyclohexyl]ethoxy]-diphenylsilane reacts in the presence of methanol, chlorane to produce 2-[1-(2-morpholin-4-ylethyl)cyclohexyl]ethanol.",train,0,1
"Tert-butyl prop-2-enoate and diethyl 2-benzylpropanedioate react together in the presence of 2,3,4,6,7,8,9,10-octahydropyrimido[1,2-a]azepine, acetonitrile, chlorane to produce 3-o-tert-butyl 1-o,1-o-diethyl 1-benzylpropane-1,1,3-tricarboxylate.",train,0,1
"5-bromo-1,3-thiazole and tert-butyl n-[(2s)-1-(9-bromo-4,6-dimethyl-5-oxobenzo[c][2,7]naphthyridin-8-yl)oxy-4-methylpentan-2-yl]carbamate react together in the presence of 1,4-dioxane, chloride, lithium(1+) to produce tert-butyl n-[(2s)-1-[4,6-dimethyl-5-oxo-9-(1,3-thiazol-5-yl)benzo[c][2,7]naphthyridin-8-yl]oxy-4-methylpentan-2-yl]carbamate.",train,1,0
"6-methylsulfanyl-2-prop-2-enyl-1h-pyrazolo[3,4-d]pyrimidin-3-one and 2-iodopyridine react together in the presence of 1,4-dioxane, n,n'-dimethylethane-1,2-diamine, azane, carbonate, iodocopper, potassium(1+) to produce 6-methylsulfanyl-2-prop-2-enyl-1-pyridin-2-ylpyrazolo[3,4-d]pyrimidin-3-one.",train,0,1
"2-methyl-2-[(2-methylpropan-2-yl)oxycarbonylamino]propanoic acid and 2,2,2-trifluoroethanamine react together in the presence of 3-(ethyliminomethylideneamino)-n,n-dimethylpropan-1-amine, n,n-dimethylpyridin-4-amine, chlorane, dichloromethane to produce tert-butyl n-[2-methyl-1-oxo-1-(2,2,2-trifluoroethylamino)propan-2-yl]carbamate.",train,1,0
"Molecular bromine and n-(5-acetyl-2-hydroxyphenyl)methanesulfonamide react together in the presence of 1,4-dioxane to produce n-[5-(2-bromoacetyl)-2-hydroxyphenyl]methanesulfonamide.",train,0,1
"Carbonate and [4-(bromomethyl)phenyl]-phenylmethanone react together in the presence of 1,4-dioxane, oxidane, calcium(2+) to produce [4-(hydroxymethyl)phenyl]-phenylmethanone.",train,0,1
"4-fluoro-2-methoxy-5-phenylbenzoic acid and (3-nitrophenyl)methanamine react together in the presence of n,n-dimethylformamide, chlorane, dichloromethane, oxalyl dichloride to produce 4-fluoro-2-methoxy-n-[(3-nitrophenyl)methyl]-5-phenylbenzamide.",train,1,0
"4-(4-chlorophenyl)-3-methyl-5-(2,3,6-trifluorophenyl)-1h-pyridazin-6-one and phosphoryl trichloride react together to produce 3-chloro-5-(4-chlorophenyl)-6-methyl-4-(2,3,6-trifluorophenyl)pyridazine.",train,0,1
"Ethanamine and benzyl 2-[[(4r)-4-[(2,2-diphenylacetyl)amino]-5-[[(1r)-1-(4-methoxyphenyl)ethyl]amino]-5-oxopentyl]-phenylmethoxycarbonylamino]-2-methylsulfanyliminoacetate react together in the presence of n,n-dimethylformamide to produce benzyl 2-[[(4r)-4-[(2,2-diphenylacetyl)amino]-5-[[(1r)-1-(4-methoxyphenyl)ethyl]amino]-5-oxopentyl]-phenylmethoxycarbonylamino]-2-(ethylhydrazinylidene)acetate.",train,1,0
"Ethyl 7-(4-chlorophenyl)sulfinylheptanoate and hydroxylamine react together in the presence of oxolane, methanol, potassium(1+), hydroxide to produce 7-(4-chlorophenyl)sulfinyl-n-hydroxyheptanamide.",train,0,1
"2-[(2-oxo-1h-quinolin-6-yl)oxy]acetohydrazide and 2-(3,4-dichlorophenyl)acetic acid react together in the presence of n,n-dimethylformamide, 1,2-dichloroethane, 1-hydroxybenzotriazole to produce 2-(3,4-dichlorophenyl)-n'-[2-[(2-oxo-1h-quinolin-6-yl)oxy]acetyl]acetohydrazide.",train,0,1
"Tert-butyl 4-aminopiperidine-1-carboxylate and 4-[(9-cyclopentyl-7,7-difluoro-5-methyl-6-oxo-8h-pyrimido[4,5-b][1,4]diazepin-2-yl)amino]-3-(trifluoromethyl)benzoic acid react together in the presence of n-ethyl-n-propan-2-ylpropan-2-amine, [dimethylamino-(3-oxidobenzotriazol-3-ium-1-yl)methylidene]-dimethylazanium, n,n-dimethylformamide, hexafluorophosphate, 1-hydroxybenzotriazole to produce tert-butyl 4-[[4-[(9-cyclopentyl-7,7-difluoro-5-methyl-6-oxo-8h-pyrimido[4,5-b][1,4]diazepin-2-yl)amino]-3-(trifluoromethyl)benzoyl]amino]piperidine-1-carboxylate.",train,1,0
"(2s)-2-[[2-acetylsulfanylethyl(2-cyclohexylethyl)carbamoyl]amino]propanoic acid and 1-methylpiperazine react together in the presence of 3-(ethyliminomethylideneamino)-n,n-dimethylpropan-1-amine, 4-methylmorpholine, chlorane, dichloromethane, 1-hydroxybenzotriazole to produce s-[2-[2-cyclohexylethyl-[[(2s)-1-(4-methylpiperazin-1-yl)-1-oxopropan-2-yl]carbamoyl]amino]ethyl] ethanethioate.",train,0,1
"Trimethyl(trifluoromethyl)silane and 1-methylimidazole-2-carbaldehyde react together in the presence of n,n-dimethylformamide, carbonate, potassium(1+) to produce 2,2,2-trifluoro-1-(1-methylimidazol-2-yl)ethanol.",train,0,1
"(2-carbonochloridoylphenyl) acetate and 4-methyl-3-thiophen-2-yl-5-(trifluoromethyl)-1,2-oxazole react together to produce 1-[5-[4-methyl-5-(trifluoromethyl)-1,2-oxazol-3-yl]thiophen-2-yl]ethanone.",train,1,0
"N-[5-[(4,5-diphenyl-1h-imidazol-2-yl)sulfanyl]pentyl]heptan-1-amine and 1-isocyanatopropane react together in the presence of hexane to produce 1-[5-[(4,5-diphenyl-1h-imidazol-2-yl)sulfanyl]pentyl]-1-heptyl-3-propylurea.",train,1,0
"1-(3-nitrophenyl)ethanone and bromide react together in the presence of acetic acid, bromide, pyridin-1-ium to produce 2-bromo-1-(3-nitrophenyl)ethanone.",train,0,1
"5-bromo-6-[2-[4-[(4-fluorophenyl)methoxy]phenyl]ethyl]-4-hydroxy-4-methyloxan-2-one reacts in the presence of oxolane, tributylstannane to produce 6-[2-[4-[(4-fluorophenyl)methoxy]phenyl]ethyl]-4-hydroxy-4-methyloxan-2-one.",train,1,0
"4-(1,3-benzothiazol-2-yl)aniline and benzoyl chloride react together in the presence of oxidane, pyridine to produce n-[4-(1,3-benzothiazol-2-yl)phenyl]benzamide.",train,0,1
"Methyl 4-amino-5-benzylsulfanyl-2-(2-chloroanilino)-3-fluorobenzoate and nitrite react together in the presence of acetic acid, chlorane, oxidane, hydrogen carbonate, sodium(1+) to produce methyl 5-(2-chloroanilino)-4-fluoro-1,2,3-benzothiadiazole-6-carboxylate.",train,0,1
"2-methylpropan-2-olate and methyl 3-hydroxy-5-methoxy-1-benzofuran-2-carboxylate react together in the presence of 2-bromopropane, methylsulfinylmethane, potassium(1+) to produce methyl 5-methoxy-3-propan-2-yloxy-1-benzofuran-2-carboxylate.",train,1,0
"Methyl 3-iodo-5-[methyl(propyl)carbamoyl]benzoate and (2-fluorophenyl)boronic acid react together in the presence of 1,4-dioxane, (1e,4e)-1,5-diphenylpenta-1,4-dien-3-one, carbonate, potassium(1+), palladium to produce methyl 3-(2-fluorophenyl)-5-[methyl(propyl)carbamoyl]benzoate.",train,1,0
"4,5-difluorobenzene-1,2-diamine and 2-chloropyridine-3-carboxylic acid react together to produce 2-(2-chloropyridin-3-yl)-5,6-difluoro-1h-benzimidazole.",train,1,0
3-[(2r)-1-methoxypropan-2-yl]oxy-n-(1-methylpyrazol-3-yl)-5-phenylmethoxybenzamide reacts in the presence of ethanol to produce 3-hydroxy-5-[(2r)-1-methoxypropan-2-yl]oxy-n-(1-methylpyrazol-3-yl)benzamide.,train,0,1
"2-(4-cyclopentylpiperazin-1-yl)pyrimidin-4-amine and cyclopentanecarbonyl chloride react together in the presence of oxolane, 2-methylpropan-2-olate, methanol, oxidane, potassium(1+) to produce n-[2-(4-cyclopentylpiperazin-1-yl)pyrimidin-4-yl]cyclopentanecarboxamide.",train,1,0
"2-nitro-1-phenyl-4-(trifluoromethyl)benzene reacts in the presence of oxolane, ethanol, ethanol to produce 2-phenyl-5-(trifluoromethyl)aniline.",train,0,1
"3-phenylprop-2-enoic acid and benzenethiol react together in the presence of bromane, acetic acid, oxidane to produce 3-phenyl-3-phenylsulfanylpropanoic acid.",train,0,1
"3-(dimethylaminodiazenyl)-4,5,6,7-tetrahydro-1-benzoselenophene-2-carboxylate reacts in the presence of methanol, oxidane, sodium(1+), hydroxide to produce 3-(dimethylaminodiazenyl)-4,5,6,7-tetrahydro-1-benzoselenophene-2-carboxylic acid.",train,1,0
"Tert-butyl n-pyridin-4-ylcarbamate and tributyl(chloro)stannane react together in the presence of oxolane, chloride, lithium;2-methylpropane, azanium to produce tert-butyl n-(3-tributylstannylpyridin-4-yl)carbamate.",train,1,0
"Methyl 6-[4-[3-(4-fluorophenyl)-5-methyltriazol-4-yl]imidazol-1-yl]pyridine-3-carboxylate reacts in the presence of oxolane, methanol, oxidane, lithium(1+), hydroxide to produce 6-[4-[3-(4-fluorophenyl)-5-methyltriazol-4-yl]imidazol-1-yl]pyridine-3-carboxylic acid.",train,0,1
"1-(5-bromothiophen-2-yl)ethanone and pyridin-4-ylboronic acid react together in the presence of 1,4-dioxane, dichloropalladium, oxidane, carbonate, cesium(1+), iron(2+), cyclopenta-2,4-dien-1-yl(diphenyl)phosphane to produce 1-(5-pyridin-4-ylthiophen-2-yl)ethanone.",train,0,1
"2-[4-(4-chlorophenyl)but-3-yn-2-yl]isoindole-1,3-dione reacts in the presence of methanol, dichloromethane, hydrazine to produce 4-(4-chlorophenyl)but-3-yn-2-amine.",train,1,0
"Dimethyl 2-(thiolan-3-ylidene)propanedioate reacts in the presence of toluene, sulfuryl dichloride to produce dimethyl 2-thiophen-3-ylidenepropanedioate.",train,0,1
"7-ethynyl-2,3-dihydroisoindol-1-one and tert-butyl 4-[4-[[4-chloro-5-(trifluoromethyl)pyrimidin-2-yl]amino]phenyl]piperazine-1-carboxylate react together in the presence of n,n-diethylethanamine, ethyl acetate, n,n-dimethylformamide, methanol, dichloropalladium;triphenylphosphanium, iodocopper, triphenylphosphane to produce tert-butyl 4-[4-[[4-[2-(3-oxo-1,2-dihydroisoindol-4-yl)ethynyl]-5-(trifluoromethyl)pyrimidin-2-yl]amino]phenyl]piperazine-1-carboxylate.",train,1,0
Dimethyl but-2-ynedioate and 3-chloroaniline react together in the presence of methanol to produce methyl 7-chloro-4-oxo-1h-quinoline-2-carboxylate.,train,1,0
"3-[benzyl(methyl)amino]propyl (2r)-2-[(1r)-3,3-difluorocyclopentyl]-2-hydroxy-2-phenylacetate reacts in the presence of methane, methanol, molecular hydrogen, hydroxide, palladium(2+) to produce 3-(methylamino)propyl (2r)-2-[(1r)-3,3-difluorocyclopentyl]-2-hydroxy-2-phenylacetate.",train,0,1
"N-[5-oxo-4-[(e)-3-phenylprop-2-enyl]-1-pyrrolidin-1-yl-[1,2,4]triazolo[4,3-a]quinazolin-7-yl]acetamide reacts in the presence of chlorane to produce 7-amino-4-[(e)-3-phenylprop-2-enyl]-1-pyrrolidin-1-yl-[1,2,4]triazolo[4,3-a]quinazolin-5-one.",train,1,0
"Methyl 5-(methoxymethoxymethyl)imidazo[1,2-a]pyridine-8-carboxylate and 3-(2,3-dichlorophenoxy)cyclobutan-1-amine react together in the presence of 4-(cyclodecen-1-yl)-1,2,5,6,7,8,9,10-octahydrotriazecine, oxolane, dichloromethane to produce n-[3-(2,3-dichlorophenoxy)cyclobutyl]-5-(methoxymethoxymethyl)imidazo[1,2-a]pyridine-8-carboxamide.",train,0,1
"4-[1-(3,5-dimethoxyphenyl)prop-1-enyl]-1-methoxy-2-nitrobenzene reacts in the presence of ethanol, ethyl acetate, dichlorotin, oxidane, sodium(1+), hydroxide to produce 5-[1-(3,5-dimethoxyphenyl)prop-1-enyl]-2-methoxyaniline.",train,1,0
"N-[3-fluoro-4-[6-fluoro-1-(oxan-2-yl)indazol-5-yl]oxyphenyl]-1,1-diphenylmethanimine reacts in the presence of oxolane, ethyl acetate, chlorane, oxidane to produce 3-fluoro-4-[6-fluoro-1-(oxan-2-yl)indazol-5-yl]oxyaniline.",train,1,0
"6-[4-(3-oxobutyl)phenoxy]pyridine-3-carboxamide and phenylmethanamine react together in the presence of acetic acid, triacetyloxyboranuide, methanol, 1,2-dichloroethane, sodium(1+) to produce 6-[4-[3-(benzylamino)butyl]phenoxy]pyridine-3-carboxamide.",train,1,0
"Methyl (2s)-3-benzamido-2-[[2-chloro-4-(1h-indol-4-ylmethylcarbamoyl)benzoyl]amino]propanoate reacts in the presence of oxolane, methanol, oxidane, lithium(1+), hydroxide to produce (2s)-3-benzamido-2-[[2-chloro-4-(1h-indol-4-ylmethylcarbamoyl)benzoyl]amino]propanoic acid.",train,0,1
"Tert-butyl n-[(2r)-1-[[6-[(3,3-dimethyl-1h-2-benzofuran-5-yl)oxy]pyridin-3-yl]amino]-1-oxobutan-2-yl]carbamate reacts in the presence of dichloromethane, hydrogen carbonate, sodium(1+) to produce (2r)-2-amino-n-[6-[(3,3-dimethyl-1h-2-benzofuran-5-yl)oxy]pyridin-3-yl]butanamide.",train,0,1
"4-hydroxy-8-methyl-7-(oxan-2-yl)chromen-2-one and [diazo(phenyl)methyl]benzene react together in the presence of ethoxyethane, n,n-dimethylformamide to produce 4-benzhydryloxy-8-methyl-7-(oxan-2-yl)chromen-2-one.",train,1,0
"Tert-butyl 5-cyclopropyl-4-[(4,4-difluoro-1-adamantyl)methoxy]-2-fluorobenzoate reacts in the presence of dichloromethane, 2,2,2-trifluoroacetic acid to produce 5-cyclopropyl-4-[(4,4-difluoro-1-adamantyl)methoxy]-2-fluorobenzoic acid.",train,0,1
"2-(2-fluoro-4-iodoanilino)-1,5-dimethyl-6-oxopyridine-3-carboxylic acid and 1-hydroxypyrrolidine-2,5-dione react together in the presence of n,n'-dicyclohexylmethanediimine, 1,4-dioxane to produce (2,5-dioxopyrrolidin-1-yl) 2-(2-fluoro-4-iodoanilino)-1,5-dimethyl-6-oxopyridine-3-carboxylate.",train,0,1
"Tert-butyl (1r,4r)-2,5-diazabicyclo[2.2.1]heptane-2-carboxylate and 3-methyl-5-(trichloromethyl)-1,2,4-oxadiazole react together in the presence of toluene to produce tert-butyl (1r,4r)-5-(3-methyl-1,2,4-oxadiazol-5-yl)-2,5-diazabicyclo[2.2.1]heptane-2-carboxylate.",train,1,0
"4-bromo-n-propylpyridine-2-carboxamide and phenylboronic acid react together in the presence of ethanol, n,n-dimethylformamide, oxidane, carbonate, potassium(1+), palladium;triphenylphosphanium to produce 4-phenyl-n-propylpyridine-2-carboxamide.",train,0,1
4-pyrrolidin-1-ylpiperidine and 5-methyl-3-(trifluoromethyl)-1-[3-(trifluoromethyl)phenyl]pyrazole-4-carboxylic acid react together to produce [5-methyl-3-(trifluoromethyl)-1-[3-(trifluoromethyl)phenyl]pyrazol-4-yl]-(4-pyrrolidin-1-ylpiperidin-1-yl)methanone.,train,0,1
"O-(3-phenylmethoxypropyl)hydroxylamine and n-(4,6-dichloro-2-formamidopyrimidin-5-yl)formamide react together in the presence of 1,4-dioxane, n,n-diethylethanamine to produce n-[4-chloro-2-formamido-6-(3-phenylmethoxypropoxyamino)pyrimidin-5-yl]formamide.",train,1,0
"4-[3-cyano-6-[2-(phenylmethoxycarbonylamino)ethoxy]indol-1-yl]-2-hydroxybenzoic acid reacts in the presence of methane, ethyl acetate, methanol, palladium to produce 4-[6-(2-aminoethoxy)-3-cyanoindol-1-yl]-2-hydroxybenzoic acid.",train,0,1
"4-bromo-2-fluoro-1-phenylbenzene and carbondioxide react together in the presence of oxolane, molecular iodine, magnesium to produce 3-fluoro-4-phenylbenzoic acid.",train,0,1
"2-[4-cyano-4-(4-nitrophenyl)piperidin-1-yl]acetamide reacts in the presence of methanol, dichloromethane, platinum to produce 2-[4-(4-aminophenyl)-4-cyanopiperidin-1-yl]acetamide.",train,0,1
"Tert-butyl-chloro-dimethylsilane and 5-(hydroxymethyl)pyridine-2-carbonitrile react together in the presence of n,n-dimethylformamide, oxidane, 1h-imidazole to produce 5-[[tert-butyl(dimethyl)silyl]oxymethyl]pyridine-2-carbonitrile.",train,0,1
"2,6-dichloroimidazo[1,2-a]pyridine and 1-iodopyrrolidine-2,5-dione react together in the presence of acetonitrile, chloroform to produce 2,6-dichloro-3-iodoimidazo[1,2-a]pyridine.",train,0,1
"Tert-butyl n-[(4s)-2-methylnon-5-en-4-yl]carbamate reacts in the presence of ethanol, molecular hydrogen, palladium to produce tert-butyl n-[(4r)-2-methylnon-1-en-4-yl]carbamate.",train,0,1
"N-(3-azido-2-hydroxypropyl)-4-methyl-n-(2-methylpropyl)benzenesulfonamide reacts in the presence of ethanol, hydroxide, palladium(2+) to produce n-(3-amino-2-hydroxypropyl)-4-methyl-n-(2-methylpropyl)benzenesulfonamide.",train,0,1
"3-chloro-5,5-dimethylazepan-2-one and sulfate react together in the presence of oxidane, azanium to produce 4,4-dimethylpiperidine-2-carboxylic acid.",train,0,1
"Methyl prop-2-enoate and tert-butyl 6-bromo-4-oxospiro[3h-1,3-benzoxazine-2,4'-piperidine]-1'-carboxylate react together in the presence of acetate, n,n-dimethylformamide, tris(2-methylphenyl)phosphane, palladium(2+) to produce tert-butyl 6-[(e)-3-methoxy-3-oxoprop-1-enyl]-4-oxospiro[3h-1,3-benzoxazine-2,4'-piperidine]-1'-carboxylate.",train,0,1
"1-ethoxy-2-fluorobenzene and 5-bromo-2-chlorobenzoyl chloride react together in the presence of dichloromethane, aluminum(3+), chloride to produce (5-bromo-2-chlorophenyl)-(4-ethoxy-3-fluorophenyl)methanone.",train,0,1
"2-(4-fluoro-2-methoxyphenyl)-5-(5-methyl-3-phenyl-1,2-oxazol-4-yl)-1,3,4-oxadiazole and piperidin-4-ol react together to produce 1-[3-methoxy-4-[5-(5-methyl-3-phenyl-1,2-oxazol-4-yl)-1,3,4-oxadiazol-2-yl]phenyl]piperidin-4-ol.",train,0,1
"Ethyl 6-methyl-2-oxo-10-thia-1,5,6,8-tetrazatricyclo[7.3.0.03,7]dodeca-3(7),4,8-triene-11-carboxylate reacts in the presence of 1,4-dioxane, oxidane, lithium(1+), hydroxide to produce 6-methyl-2-oxo-10-thia-1,5,6,8-tetrazatricyclo[7.3.0.03,7]dodeca-3(7),4,8-triene-11-carboxylic acid.",train,1,0
"4-fluoro-3-(methoxymethyl)aniline and 2-(4-morpholin-4-yl-6-oxo-1h-pyrimidin-2-yl)acetate react together in the presence of 2,4-difluoroaniline, sodium(1+) to produce n-[4-fluoro-3-(methoxymethyl)phenyl]-2-(4-morpholin-4-yl-6-oxo-1h-pyrimidin-2-yl)acetamide.",train,1,0
"1-chloro-4-(chloromethyl)benzene and 6-amino-9-benzyl-2-sulfanylidene-1,7-dihydropurin-8-one react together in the presence of n,n-dimethylformamide, carbonate, potassium(1+) to produce 6-amino-9-benzyl-2-[(4-chlorophenyl)methylsulfanyl]-7h-purin-8-one.",train,1,0
"4-(2,2,2-trifluoro-1-hydroxyethyl)pyridine-2-carbonitrile and carbonate react together in the presence of iodomethane, n,n-dimethylformamide, chloride, potassium(1+), azanium to produce 4-(2,2,2-trifluoro-1-methoxyethyl)pyridine-2-carbonitrile.",train,1,0
"2-[(7s)-4-chloro-8-oxo-9-(pyridin-4-ylmethyl)-3,6,7,10-tetrahydropyrazolo[3,4-i][2]benzazepin-7-yl]acetic acid and 5-phenyl-3-piperidin-4-yl-1h-imidazol-2-one react together in the presence of (7s)-4-chloro-9-(2,2-dimethylpropyl)-7-[2-oxo-2-[4-(2-oxo-1,4-dihydroquinazolin-3-yl)piperidin-1-yl]ethyl]-3,6,7,10-tetrahydropyrazolo[3,4-i][2]benzazepin-8-one, chlorane to produce (7s)-4-chloro-7-[2-oxo-2-[4-(2-oxo-5-phenyl-1h-imidazol-3-yl)piperidin-1-yl]ethyl]-9-(pyridin-4-ylmethyl)-3,6,7,10-tetrahydropyrazolo[3,4-i][2]benzazepin-8-one.",train,1,0
"2-bromo-1-(2-propan-2-ylpyrazolo[1,5-a]pyridin-3-yl)propan-1-one and triethyl methanetricarboxylate react together in the presence of n,n-dimethylformamide, oxidane, chloride, hydride, azanium, sodium(1+) to produce triethyl 2-methyl-3-oxo-3-(2-propan-2-ylpyrazolo[1,5-a]pyridin-3-yl)propane-1,1,1-tricarboxylate.",train,1,0
"2-(5-methyl-2-phenyl-1,3-oxazol-4-yl)ethanol and 3-hydroxybenzaldehyde react together in the presence of hexane, dichloromethane, n-(piperidine-1-carbonylimino)piperidine-1-carboxamide, triphenylphosphane to produce 3-[2-(5-methyl-2-phenyl-1,3-oxazol-4-yl)ethoxy]benzaldehyde.",train,0,1
"Diazomethyl(trimethyl)silane and 4-(4-bromo-2-chloroanilino)-5,6-dichloropyridine-3-carboxylic acid react together in the presence of methanol, toluene to produce methyl 4-(4-bromo-2-chloroanilino)-5,6-dichloropyridine-3-carboxylate.",train,1,0
"(7-acetyl-5-chloroquinolin-8-yl) trifluoromethanesulfonate and piperidin-4-ylmethanol react together in the presence of oxolane, acetate, dichloromethane, carbonate, cesium(1+), palladium(2+) to produce 1-[5-chloro-8-[4-(hydroxymethyl)piperidin-1-yl]quinolin-7-yl]ethanone.",train,1,0
"1-[3-(5-bromopyridin-3-yl)pyrrolidin-1-yl]ethanone and 5-chloro-3,3-dimethyl-2h-isoindol-1-one react together in the presence of 1,4-dioxane, (1s,2s)-cyclohexane-1,2-diamine, oxidane, carbonate, cesium(1+), iodocopper to produce 2-[5-(1-acetylpyrrolidin-3-yl)pyridin-3-yl]-5-chloro-3,3-dimethylisoindol-1-one.",train,1,0
"1-bromo-2-methylbenzene and n-phenylaniline react together in the presence of tritert-butylphosphane, toluene, (1e,4e)-1,5-diphenylpenta-1,4-dien-3-one, palladium to produce 2-methyl-n,n-diphenylaniline.",train,0,1
"[4-[tert-butyl(dimethyl)silyl]oxyphenyl]boronic acid and 2-methylpropyl n-(2-iodophenyl)sulfonyl-n-(3-methoxy-5-methylpyrazin-2-yl)carbamate react together in the presence of 1,2-dimethoxyethane, oxidane, carbonate, sodium(1+), palladium, triphenylphosphane to produce 2-methylpropyl n-[2-(4-hydroxyphenyl)phenyl]sulfonyl-n-(3-methoxy-5-methylpyrazin-2-yl)carbamate.",train,1,0
"2-amino-1-[4-[3-(trifluoromethyl)phenoxy]piperidin-1-yl]ethanone and 4-(2-oxopyrrolidin-1-yl)benzoic acid react together in the presence of n-ethyl-n-propan-2-ylpropan-2-amine, 3-(ethyliminomethylideneamino)-n,n-dimethylpropan-1-amine, n,n-dimethylformamide, chlorane, oxidane, 1-hydroxybenzotriazole to produce 4-(2-oxopyrrolidin-1-yl)-n-[2-oxo-2-[4-[3-(trifluoromethyl)phenoxy]piperidin-1-yl]ethyl]benzamide.",train,1,0
"Ethyl (2e,4e,6e,8e)-9-(4-methoxy-2,3,6-trimethylphenyl)-3,7-dimethylnona-2,4,6,8-tetraenoate reacts in the presence of propan-2-one, ethanol, chlorane, potassium(1+), hydroxide to produce (2e,4e,6e,8e)-9-(4-methoxy-2,3,6-trimethylphenyl)-3,7-dimethylnona-2,4,6,8-tetraenoic acid.",train,1,0
"Tert-butyl 2-[2-[(7-chloro-6-nitro-2-oxo-3-thiophen-2-yl-1h-quinolin-4-yl)oxy]ethyl]piperidine-1-carboxylate reacts in the presence of anisole, 2,2,2-trifluoroacetic acid to produce 7-chloro-6-nitro-4-(2-piperidin-2-ylethoxy)-3-thiophen-2-yl-1h-quinolin-2-one.",train,1,0
"O-methylhydroxylamine and 4-nitropyridine react together in the presence of 2-methylpropan-2-olate, hexane, ethyl acetate, n,n-dimethylformamide, chloride, potassium(1+), azanium, zinc(2+) to produce 4-nitropyridin-3-amine.",train,1,0
"Aminothiourea and furan-3-carboxylic acid react together in the presence of oxolane, dichloromethane, hydrogen carbonate, thionyl dichloride, sodium(1+) to produce (furan-3-carbonylamino)thiourea.",train,0,1
"Ethyl 2-[5-[(4-fluorophenyl)carbamoyl]-4-[2-[(2-methylpropan-2-yl)oxycarbonylamino]ethylamino]pyrimidin-2-yl]sulfanylacetate reacts in the presence of dichloromethane, 2,2,2-trifluoroacetic acid to produce ethyl 2-[4-(2-aminoethylamino)-5-[(4-fluorophenyl)carbamoyl]pyrimidin-2-yl]sulfanylacetate.",train,0,1
"Tert-butyl-[4-[[(2s)-oxiran-2-yl]methoxy]phenoxy]-diphenylsilane and 2-[4-[(5-tert-butyl-1,2,4-oxadiazol-3-yl)methylsulfanyl]phenyl]ethanamine react together to produce (2s)-1-[4-[tert-butyl(diphenyl)silyl]oxyphenoxy]-3-[2-[4-[(5-tert-butyl-1,2,4-oxadiazol-3-yl)methylsulfanyl]phenyl]ethylamino]propan-2-ol.",train,1,0
"1-methylpiperazine and 4-[3-(quinolin-6-ylmethyl)triazolo[4,5-b]pyridin-5-yl]benzoic acid react together in the presence of n,n-diethylethanamine, 3-(ethyliminomethylideneamino)-n,n-dimethylpropan-1-amine, n,n-dimethylformamide, chlorane, oxidane to produce (4-methylpiperazin-1-yl)-[4-[3-(quinolin-6-ylmethyl)triazolo[4,5-b]pyridin-5-yl]phenyl]methanone.",train,1,0
"2-[(2s,3s)-2-methylpyrrolidin-3-yl]propan-2-ol and 2-chloro-4-fluoro-3-(hydroxymethyl)benzonitrile react together in the presence of methylsulfinylmethane, oxidane, carbonate, lithium(1+) to produce 2-chloro-3-(hydroxymethyl)-4-[(2s,3s)-3-(2-hydroxypropan-2-yl)-2-methylpyrrolidin-1-yl]benzonitrile.",train,1,0
"4-[(1s,2r)-5,5-difluoro-2-[1-[(4-methoxyphenyl)methyl]pyrazol-4-yl]cyclohexyl]oxy-n-[(2,4-dimethoxyphenyl)methyl]-2-fluoro-5-methyl-n-pyrimidin-4-ylbenzenesulfonamide reacts in the presence of triethylsilane, dichloromethane, 2,2,2-trifluoroacetic acid to produce 4-[(1s,2r)-5,5-difluoro-2-(1h-pyrazol-4-yl)cyclohexyl]oxy-2-fluoro-5-methyl-n-pyrimidin-4-ylbenzenesulfonamide.",train,0,1
"5-bromo-2-fluorobenzaldehyde and ethane-1,2-diol react together in the presence of 4-methylbenzenesulfonic acid, toluene to produce 2-(5-bromo-2-fluorophenyl)-1,3-dioxolane.",train,0,1
"Methyl n-[1-(4-aminophenyl)cyclobutyl]carbamate and 2-[2-[2-(2-chloro-5-methylpyrimidin-4-yl)ethyl]phenyl]acetamide react together in the presence of 1,4-dioxane, acetate, (5-diphenylphosphanyl-9,9-dimethylxanthen-4-yl)-diphenylphosphane, carbonate, cesium(1+), palladium(2+) to produce methyl n-[1-[4-[[4-[2-[2-(2-amino-2-oxoethyl)phenyl]ethyl]-5-methylpyrimidin-2-yl]amino]phenyl]cyclobutyl]carbamate.",train,1,0
